text,label,prob
Dah 40 hari barulah kantoi tapi inikah akhlak pemimpin parti Islam hai @SanusiNor? https://t.co/Wxz54KEGFK https://t.co/5FaciGsmP0,Negative,0.999290943145752
Semua nak sembunyi bawah kain Bila kena bantai cari scapegoat Padahai parti sendiri tak boleh ksi solution Setakat https://t.co/6itY9LCKIf,Negative,0.9992119669914246
@zlk69 UMNO Terengganu Menyokong Penuh Ketetapan MKT,Negative,0.9993732571601868
pergi mampus jelah kerajaan zalim ni,Negative,0.9991985559463501
"For this, aku salute gila dgn kerajaan sarawak.",Negative,0.9377215504646301
Sebak nya baca.. bodoh punya kerajaan boleh gelak2 lagi,Negative,0.9994372129440308
"@Ayahanda_MD @umnoonline @BNrasmi @Alamurni @bossku_team @JamianMariam @mijjemije @Hanafiah67 @HamdanRukun @irwanserigar Walau pun ada orang Melayu yg bersekongkol dgn DAP, tapi majoriti orang Melayu tidak akan lupa 22 bulan DAP di Putrajaya, macam2 berlaku sehingga bekas komunis pun boleh buat himpunan di Kajang dgn beruniform. InsyaAllah Melayu tidak akan lupa Wira2 yg syahid di bunoh mereka! https://t.co/EJEG0t3NRN",Negative,0.9986350536346436
Kerajaan Gagal. Itu sahaja. Bukan rakyat. Sebab anda yang membentuk dasar dan Jalan yang dilalui rakyat. Kerajaan Gagal!!!.,Negative,0.9995263814926147
"Kena mute bab politik nie, lebai2 pas negeri lain buat bangang, habis satu pas kena pastu ada lakk netizen banga https://t.co/L3HyOi2wHc",Negative,0.9994497299194336
terima kasih bro. takut tau kalau PAS berkuasa. nanti semua entertainment non-muslim hancur. tak suka DAP takpe. me https://t.co/PUGcrGdBn5,Negative,0.9994124174118042
"lepas pengarah kesihatan sabah ditukar baru2 ni, tiba2 kes naik nampak permainan politik di situ, selagi x ditu https://t.co/PUfmtAKEwB",Negative,0.9993558526039124
"*Rm30 ... Jangan buat2 LUPA, idea RM100 utk BUJANG ni datang dari BSH jaan PH Sedangkan masa BR1M BN dulu https://t.co/rO6YImILKR",Negative,0.9989113807678223
Sabah masih paling teruk in terms of vaccine registeration? Okay. How about kerajaan negeri tukar strategy from M https://t.co/Fa9VMZHPd8,Positive,0.8618917465209961
titah YDPA &amp; MRR dipandang serious oleh kerajaan selangor ( PH ). kau bayang presiden dia @anwaribrahim jaga malay https://t.co/0zl5ywbDX5,Negative,0.9994425773620605
Dekat Malaysia ni orang nak jadi ahli politik sebab nak jadi auto kaya dan auto bodoh. Pakej lengkap,Negative,0.9994441270828247
@mynewshub Apa punya gila masuk air Kerajaan PN ni.... Kalau ada org mati mcmna??? NAK CAMPAK DARI ATAS KE??? @perikatan_my Laknatullah!!,Negative,0.9993579983711243
Kerajaan punya bodo ni mmg takde ubat ke caner ? Bebal bagai tiada hari esok,Negative,0.9991384148597717
"Ya, kerajaan nampak tidak serius dengan nyawa rakyat Malaysia",Negative,0.9993489384651184
Kerajaan kayangan bodoh buka kilang padia pastu nak tanyalah kan siapa yg gi sabah ritu dah cebuk belum taik memasi https://t.co/XbAjFYXlhV,Negative,0.9994325041770935
"LTSAAS: Jangan terpedaya idea pembangunan entiti swasta, Umno beritahu Putrajaya https://t.co/mEfN8oohee",Negative,0.9949628114700317
@InjangNation Fuh guna bawal chiffon hitam ni lagi kental dari lawan kerajaan.,Negative,0.9993599653244019
"Hajeongwoo short AU ""F!ght"" Keduanya adalah siswa cerdas di sekolahnya. Selalu bersaing dan haus akan pujian sudah menjadi hal yang wajar. Tapi, bagaimana jika sebuah olimpiade mengharuskan mereka untuk bersatu?. https://t.co/Z4gInL5ONj",Positive,0.8511074185371399
@MyDSA_official Biarlh jd pm ke tpm ke umno dh lebur,Negative,0.9969818592071533
"Cepatlah kerajaan annouce boleh keluaq. Aku rasa rakyat duduk terperap dekat rumah, sampai dah dapat penyakit hati https://t.co/okqogfCxUJ",Negative,0.999023973941803
@magmalaya @khairizulfadhli Cehh hang ni Nazri untung sebab undi orang2 kg yg masih kuat sokong umno je..org2 muda https://t.co/CTZWQbHz4q,Negative,0.9993431568145752
"@TwtPadangRengas Tu la benda gitu pon dorang tak tahu, kerja ahli politik alih alih... Satu Padang Rengas kena sek https://t.co/ADq6N7hVn9",Negative,0.9993883371353149
Tindakan kerajaan @pahang rampas tanah ceroboh haram di Hutan Simpan Kekal Batu Talam tidak kena mengena dengan perintah mahkamah. @dapmalaysia bela taikun kaya ceroboh hutan cuba kelirukan fakta Lanjut klik https://t.co/TgaR0YpbSJ Selama ini didiamkan ? Rasuah perosak bangsa... https://t.co/n9gHYzKNb3,Negative,0.999556303024292
PKP sambung lagi tak sabar nak tunggu ada ke tak bantuan utk kami-kami ni tak dpt duit kerajaan dpt duit sendiri https://t.co/LMRhxMdItA,Negative,0.9986335039138794
"Kerajaan Kelantan Cakna pada Anak Muda yang ingin mendirikan rumah tangga, semoga Skim ini dapat membantu meringank https://t.co/VbHRs9dScD",Positive,0.999353289604187
@RazmanZakaria60 Kalau ph tak cerdik pas apa? Puiiiiiii lagi tak boleh pakai! Fuckofffff parti ajaran sesat tung https://t.co/eH57PbHzXC,Negative,0.9993681907653809
"Aduh, menyusahkan betul. Tak cukup dengan kerajaan zalim, @ShopeeMY pun nak jadi zalim?",Negative,0.9993475675582886
"PKPD TAMAN ABAKA, LADANG TABLE, TAWAU DITAMATKAN PADA 7 JUN 2021 Sumber : Kenyataan Media Harian Kerajaan Negeri Sabah, 6 Jun 2021 #JaPenSabah #SabahMajuJaya https://t.co/fNHHHFBJts",Neutral,0.9993311762809753
Peluang buat usahawan di negeri Johor ! Kerajaan Negeri Johor menerusi Perbadanan Usahawan Johor Sdn Bhd ( PUJB ) menawarkan Bantuan Tunai Secara One-off berjumlah RM200.00 bagi Insentif Pembukaan Akaun Syarikat. Pendaftaran boleh dibuat menerusi pautan https://t.co/4ab9adfelT https://t.co/1FnGHVjYXE,Positive,0.999565601348877
Kerajaan ini terpaling Melayu Islam dalam sejarah negara pun Tun boleh main narrative Melayu hilang kuasa.,Negative,0.9994703531265259
"Kerajaan Malaysia pada ketika ini sangat cacamarba, berpunca daripada barisan pemimpin yang cacamarba.",Negative,0.9994505047798157
#Georgetown Kerajaan Pulau Pinang mengulangi ketegasannya untuk meneruskan Projek Tambakan Laut Selatan Pulau Pinan https://t.co/RvykyFde5n,Positive,0.9981769919395447
"@farhanzahari Dasar UMNO, pusing mana pun tetap penyamun, mana boleh percaya.",Negative,0.9992135763168335
@afiqzulkifliphy @Mkhairulazhar23 @imShahidah PRN sabah semua puncanya ph dan pn. Sume ada kesilapan masing masing. Huhu,Negative,0.983943521976471
Bersedialah mungkin kita akan berdepan dgn kerajaan PH semula jika UMNO tidak menyokong Mahyuddin dalam undi' tidak https://t.co/4cicFNn1Zb,Negative,0.999352216720581
Ayo di baca ya Bersatu Indonesia Kuat https://t.co/No6xJYzoIG,Neutral,0.9934436082839966
@Marcone711 tak perlu gi jauh la lihat saja kerajaan melayu isle PAS tadbir negeri Kelantan.... berpuloh tahu pas t https://t.co/lSEkPEHhv6,Negative,0.9980641603469849
"Kini360: Kadar positif lebih 10% di N Sembilan, Lembah Klang dan Labuan https://t.co/Y2iw5CikS3 #PH #KerajaanGagal #PHKerajaanGagal #PHGagal",Negative,0.9991562962532043
Cuba check dengan ADUN. Kerajaan negeri ada involve tak. Ada je yang main chop-chop dan allocate slot kroni macam t https://t.co/o3tckCHWeh,Negative,0.9992692470550537
"Kalau ada kluster baru sbb yg selfish tu balik kampung, korang takyah salahkan kerajaan bodoh sebab korang pun sama bye.",Negative,0.9994357824325562
"Walaupun aku tak follow sangat, tapi tengok orang kuat UMNO yang ethosnya pertahankan hak &amp; identiti melayu tapi ha https://t.co/gAT2OmC8NP",Negative,0.9994090795516968
@Nurfiraz2 @abdulhadiawang Pas tak kemana pru akan datang. data dah menunjukkan Pas adalah parti tak ke depan dalam membela nasib rakyat.,Negative,0.9993584156036377
"Bayangkan kalau DAP buat mcmni, habis satu mesia riot, puak2 lebai terus hentam",Negative,0.9994037747383118
"Pihak mana sekalipun yang jadi kerajaan, belum tentu covid19 pulih sekelip mata.",Negative,0.9993419647216797
"#SARAWAKByte Kerajaan Negeri Sarawak sentiasa menjayakan agenda pembangunan rakyat tidak kira status, agama &amp; bangsa. Kesemua mereka terus diperkasa melalui beberapa inisiatif antaranya, graduan pulang Sarawak. Inisiatif ini bagi meringankan beban pelajar-pelajar Sarawak. https://t.co/bjFIuld2TV",Positive,0.9996485114097595
Just posted a photo @ Bangunan UMNO Bahagian Kuala Terengganu https://t.co/95iun6tZ2S,Neutral,0.9994664192199707
bila tamat darurat umno terus keluar dari kerajaan,Negative,0.9993225336074829
K'jaan sasar warga emas Lembah Klang selesai vaksin beberapa minggu lagi https://t.co/N2jy7XIGVA #PH #KerajaanGagal https://t.co/uOgWGcueOq,Negative,0.9807071685791016
Skrg aku rasa dah naik fobia *bila Kerajaan kata keadaan masih terkawal*,Negative,0.9994407892227173
"DUN Johor bersidang 12 Ogos 2021 - Sultan Johor Baginda bertitah demikian selepas menerima mengadap Menteri Besar Johor, Dato @Hasni_Johor ; Setiausaha Kerajaan Johor &amp; Penasihat Undang-Undang Johor pagi tadi. Daulat Tuanku! Sumber: Facebook Sultan Ibrahim Sultan Iskandar https://t.co/ztr2phSlIS",Neutral,0.996277928352356
"Najib pulak jadik hero di fb. Woi bayar la cukai tu woi @NajibRazak , nak pakai duit ni. Kerajaan rugi RM 1B kot sa https://t.co/ID1oAA34NQ",Negative,0.9994866847991943
Ketika bermulanya Kerajaan Melaka yang diasaskan oleh Parameswara. Waktu ni kerajaan Melaka belum menerima Islam. VS Ketika Kesultanan Melaka berada di puncak kegemilangan. https://t.co/ImNUr5bePK,Negative,0.9994785785675049
"@fmtoday YB satu ringgit, YB Segamat, New Zealand. Keluar terus bersara dari politik pun tak apa. Atau pun masuk PAS jadi ""Yes Man""",Negative,0.9990658760070801
"Kalau kerajaan function, ADUN kerja, MP jln tanggungjawab, tok Ketua n Co rapat dengan masyarakat, so tak de masala https://t.co/me2U5dUcqj",Negative,0.9990710020065308
@IbnuAlKhams90 Dia openly ngaku anak PKM. Apa logiknya dia dari Selangor bela Cina Raub dan tentang Kerajaan Paha https://t.co/0K1OEAOokG,Negative,0.9994809627532959
Kerajaan tidak akan menamatkan lockdown selagi kerajaan tidak bertukar.,Negative,0.9992082715034485
Aku perati je budak DAP terus kecut bab Penang. Negeri lain laju pula trollnya.,Negative,0.9991371631622314
Biasa la org kerajaan buat kerja memang macam ni,Negative,0.9992814064025879
UMNO nak keluar PN ke nak masuk ke takmau tau. Yang nak tau sekarang bila boleh rentas negeri ?,Negative,0.9994673728942871
"So sekarang ni, kesimpulannya apa yang kau pening sangat ni? 12 Mac 2020 ya. 2020. Pening sebab PKR pernah sokong PAS di Kedah? PAN sokong UMNO di Perak tak pening? Nak sembang pening, kami lagi pening apa kepala PH buat duduk dengan semua kepala musuh. Tapi masih ada yang ampu https://t.co/AOMXqqZCeX",Negative,0.9993442296981812
"@AGCPutrajaya siapa buyer ,purchasing kerajaan .bodoh. Sebb beli HP cap ayam..sila rujuk dengan update status I. Br https://t.co/9ilTfdZhqj",Negative,0.9994379281997681
dia ade 2 sebab je agaknya ni. Nak hancurkan UMNO atau kena ugut UMNO tarik sokongan kat PN. ini semua KEPALA BUTOH https://t.co/9z1IjYVKly,Negative,0.9993923902511597
"Padan menteri, atlet, artis je bleh vaksin. Rakyat bile nk buleh nye ntg kerajaan. Dang mati dulu nk sapa ke turn. https://t.co/cXRo8XH4nS",Negative,0.9994937181472778
@ph54r_ kita beli speaker ni nak ? Bru comel,Neutral,0.9992880821228027
@amnhjrh astaghfirullah anak muda saya dah buat kerajaan laut,Negative,0.9988887906074524
"Buat masa ini, kerajaan telah membelanjakan peruntukan tambahan sebanyak RM700 juta di seluruh negara. https://t.co/oD7Z0Xg6jj",Positive,0.99233078956604
Yaa duit kami sendiri tu. Hasil krj kamu. Jgn mau pg caption Trima kasih kerajaan sna,Negative,0.9992451071739197
UMNO dari dulu bangang,Negative,0.9993256330490112
Then lompat parti kerajaan baru? xpayah la ya. dah quit tu blik kampung tanam jagung,Negative,0.9992870688438416
Kerajaan memang gagal tapi kalau yg marhaen pon perangai tak semenggah nak salahkan kerajaan gak payah la gini,Negative,0.9993487596511841
Usaha membendung penularan wabak COVID-19 bagi memastikan Johor berjaya mengawal pandemik ini bagi tempoh segera. I https://t.co/daP4bGSpTJ,Positive,0.9987730979919434
The real definition of kerajaan zalim. Kesian YB dan orang-orang Muar,Negative,0.9994360208511353
"Taktahu nak pilih parti mana. Taktahu yang mana boleh dipercayai, betul2 boleh jaga rakyat, betul2 ikhlas nak buat https://t.co/thzWta6we4",Negative,0.9509918689727783
Tinggi trending #KerajaanBangsat sekarang. Mohon kerajaan kaji isu ini dgn segera. Bolehkan?,Negative,0.9994103908538818
Sarawak jer ke? Negeri lain-lain takde update? Ke miskin kerajaan negeri tak beli sendiri vaksin. https://t.co/KhwELGKuVa,Negative,0.9972140192985535
@TunCarlos666 Barua ni stress lebih ni sebab sempadan Padang Besar tutup lama sangatdia dlm UMNO pun sebab nak kemewahan bukan perjuangan..,Negative,0.9993171691894531
"@akukeadilan_ Dulu pon ada hamba allah - most voted by gombak pipol, pon foresee kalau PH terus pegang, covid naik. https://t.co/nFH0fwHZbz",Negative,0.9976752996444702
Apa punya gampang la aku dduk rmah dah lebih sebulan tp kerajaan taktahu malu ni buat selamba je smpai skrg kes 7k https://t.co/wvCbZBxBuI,Negative,0.9993346333503723
"@AbdMalekHussin @anwaribrahim Lol..betul..anwar ni selalu kena tipu.dgn tun m,zahid,pimpinan terdahulu pkr dan seka https://t.co/yXZgKP93Ay",Negative,0.9994528889656067
"@KulupFans Ni kalau cina DAP yg ckp mcm ni, mau walaun berhimpun kt padang merbok #rinduRUU355 #arwahadib",Negative,0.9994773268699646
Dalam video2 ni nampak sangat macam mana senang orang tua kena manipulate jadi bahan permainan politik. Orang2 tua https://t.co/hJXnID79sY,Negative,0.9993900060653687
@karmenlunarx @tokmatn9 Masih terasa umno terlepas peluang letak tokmat di tanjung piai as MP. Biar lah jadi adun d https://t.co/f3kmbw1RjI,Negative,0.9995008707046509
"@suarakeadilan99 @saifnasution Lek lu, makan dalam talam lu politik padia",Negative,0.999388575553894
@501Awani Politik Sosial Ekonomi Baru boleh turunkan kes,Negative,0.9826482534408569
"Kerajaan ni hang maki pun buat tak tau, lagi nak bagi puisi, pantun, lagi la depa ni bukan paham pun.",Negative,0.9992523789405823
@ixahirah mmbe i ramai kena. Dah cakap takde benda dia ajar. Dulu siap isu politik pun masuk.,Negative,0.999455451965332
"KUANTAN, 15 JULAI 2021 : Kerajaan Pahang akan memberikan sumbangan bersasar kepada golongan belia di negeri ini mel https://t.co/hJuCoatiJj",Positive,0.999433696269989
@BujalismReality @HaziqShaf Kita nak tengok pendirian dia. Yang dia kata the best pm ni pon nakkan kejatuhan kerajaan harini.,Negative,0.9992341995239258
@apanakdikato Sembrong dah lari ke luar negara dah. Hisham - Azmin tak cukup SD pun. Dalam UMNO pun semua dah u-tur https://t.co/D6LM8lEgwg,Negative,0.9993525743484497
"Kerajaan boleh je collab dgn Oppo ke Xiaomi ke, diorng bnyk je phone murah yg compatible for pdpr, ni tak, nak juga https://t.co/fwDmSn2PVm",Negative,0.9776151180267334
tak minat do politik. tak pernah amik kisah. tapi lama lama makin bodo pulak dorang ni sampai aku pun dah start amik kisah.,Negative,0.9993209838867188
mana tah orang2 umno diam je,Negative,0.9993716478347778
P*lis bila ahli politik langgar SOP: https://t.co/MFwL1osZ0k,Negative,0.9994322657585144
"Kalau ikut sejarah politik Terengganu, rakyat Terengganu mengundi berdasarkan figura yang bertanding, bukan sebab p https://t.co/k8Ei49awPn",Negative,0.9993764162063599
"@722s3 @InjangNation Rasanya ada kena mengena dgn apa yg ss support. Tmj org kerabat, tiada hak tentang politik, da https://t.co/pLHDAZ7KBH",Negative,0.9993388652801514
"Kata Menteri Kesihatan Adham Baba, peningkatan kes Covid di Selangor disebabkan meningkatnya saringan. Pembangkang sudah lama mengatakan, statistik kes Covid yang diberikan setiap hari tidak menunjukkan hakikat sebenarnya, kerana ia bergantung kepada jumlah saringan.",Positive,0.987476110458374
@GhazaliResab umno juga buat gitu masa pr pegang perak dulu...apa salahnya rasa pula akibat buat gitu yaaa...sama2 rasa merasai,Negative,0.9994530081748962
Takyah guna parti pas lah bodo mb kedah! Oi penunggang agama,Negative,0.9994175434112549
"So since Selangor dah bukan bawah PKPD, sekarang ni bawah apa? PKP? PKPB? PKPP? PPN1? PKNS? PPZ? PPBM? PBSM? PPAP? PAP? DAP? APTB? ..PDF?",Negative,0.9988311529159546
I-sinar buat balik ke?Tu duit sendiri bukan duit dari kerajaan,Negative,0.9993609189987183
"@InfoRakyatKini Fuhh UMNO kahwin baru ke ni, kalau macam ni kahwin tiga terus",Negative,0.9992273449897766
Fed up la babi dduk rmh hari2 mcm ni. elok tak gila nnt lama2 bleh jadi gila disebabkan Kerajaan babi paling tersia https://t.co/krGTBKK8Pe,Negative,0.9993262887001038
Yess abg aku dh ade contact rapat dgn member dia positif dkt sana semalam shutdown hari ni swab test di kilang tpi aku rasa Isnin nnti mesti keje mcm biasa semula unless kerajaan ade intention nk tangguh sementara serta merta sektor perkilangan,Positive,0.9995474815368652
@MelayuBangkit_ Pukimak kerajaan Selangor... Woiii!! @AmirudinShari laknatullah... Rakyat tgh susah korg buat duit ke??? HARAMJADAH!,Negative,0.9993993043899536
Tolong lah kerajaan pandang serious benda ni. Sakit hati bila benda bodoh macam ni asyik terjadi kat negara kita,Negative,0.9993290901184082
Otsus Papua harus didukung Bersatu Indonesia Kuat https://t.co/ZvfGsBkPIl,Neutral,0.9720200896263123
Pelanjutan PKPD Sumber : Kenyataan Media Harian Kerajaan Negeri Sabah Bertarikh 22 Jun 2021 #JaPenSabah https://t.co/ZLKsoHKTHW,Neutral,0.9994544386863708
Wujud lagi ke Skuad Bridged Gempur Pemuda BN ni?,Neutral,0.9828594923019409
"UMNO taknak PN konon. Tak boleh tarik diri sekarang sebab tengah Darurat konon. Baling batu sorok tangan. Nak membohong siapa UMNO taknak dah bersama PN? Selagi mana ada menteri UMNO dalam Kabinet PN, selagi itulah UMNO tidur bawah kelambu PN sama Bersatu dan PAS.",Negative,0.9994530081748962
Kerajaan buat kerja apa babi? Kerja apa sial? Kerja mengkaji sepanjang masa? Kerajaan ini memang gagal. Kepala buto https://t.co/8Pub4OYrA1,Negative,0.9994451999664307
"Kerajaan Negeri Selangor menyediakan 500,000 dos vaksin secara percuma yang menyasarkan warga emas dan golongan ber https://t.co/Fg6gpXiWkP",Positive,0.9991166591644287
Waspada manuver Politik Anggota KPK Gagal Tes TWK TWK KPK Konstitusional #ASNdiKPKwajibTWK https://t.co/OQYEYD5jSn,Negative,0.9980347156524658
"18 Julai 2021 - Sdr Kamalruzaman Isa, Ketua Penerangan UMNO Bahagian Pulai menyampaikan bakul makanan sumbangan Ybhg Datuk Nur Jazlan Mohamed, Ketua UMNO Bahagian Pulai kepada Ketua Kampung Sungai Danga untuk disampaikan kepada keluarga yang terputus bekalan makanan. https://t.co/iBiPqqIWPH",Positive,0.9982759952545166
Betul. Saya setuju. Kabinet yang menganggoti 8 Menteri UMNO dan 8 Timbalan Menteri UMNO telah gagal. Tapi UMNO je yang tak nak bertanggungjawab,Negative,0.9943805932998657
"Terima kasih kepada Kerajaan Negeri Pahang dibawah kepimpinan YAB. Menteri Besar Pahang, Dato' Sri Haji Wan Rosdy bin Wan Ismail di atas peruntukan yang telah diagihkan kepada wakil Kerajaan Negeri untuk diberi kepada warga emas 80 tahun ke atas dan OKU di Negeri Pahang. https://t.co/FgKjHl2dWL",Positive,0.9995715022087097
Kerajaan malaysia please,Negative,0.9989159107208252
Salah kerajaan ni.,Negative,0.9993442296981812
Pegawai tadbir lantikan kerajaan negeri tuttttt sememangnya guna KABLE yaa. Iklan jawatan kontrak alih alih dapat t https://t.co/1wnFuW2vl4,Negative,0.9969496726989746
"TIADA TERCICIR TERIMA BANTUAN SUARA SARAWAK Sebanyak 5,000 (KIR) dalam kawasan Parlimen Petra Jaya mendapat manfaat daripada Program Bantuan Bakul Makanan (PEMULIH) semalam. Bantuan ini menggunakan dana Kerajaan Persekutuan yang memperuntukkan RM300,000 untuk setiap Parlimen. https://t.co/nrHDgWtrcy",Positive,0.9996163845062256
"[ Wts | Lfb ] HELP RT Joshua Semicolon Beatroad POB 400 + Pf. onhand 10/10 : metro manila, ph : gcash : Ggx :Svt,Scoups,Jeonghan,Joshua jun,Hoshi,Wonwoo,woozi,The8, mingyu,dk,seungkwan,vernon,Dino. https://t.co/jIHoDfOowL",Neutral,0.9585468769073486
"LAPORAN HARIAN KES JANGKITAN COVID-19, 21 JULAI 2021 Sumber: Kenyataan Media Harian Kerajaan Negeri Sabah, 21 Jula https://t.co/1YJLds6lVZ",Neutral,0.9994468688964844
Kerajaan Kelantan dibawah siapa? Kerajaan melyu Isley Mercedes kan? @PASPusat #KerajaanBangsat . Inilah rakyat dibawah pemerintahan #KerajaanZalim,Negative,0.9993923902511597
"Mun ekot situasi politik sekarang, bila2 masa boleh pru. PRN Sarawak paling cikai pun bulan 11 aku rasa. Untuk jima https://t.co/hfsalW5jzd",Negative,0.9995217323303223
Perkembangan Harian COVID-19 Negeri Sabah Bertarikh 01 Julai 2021 Sumber: Kenyataan Media Harian Kerajaan Negeri S https://t.co/ja9Q4patCw,Neutral,0.9953088760375977
Mereka diberi dua pilihan bubar umno atau leher dijerut dengan pendakwaan.. Demi servival parti biarpun leher dijerut namun tidak sekali2 bubarkan umno.. Inilah pemimpin umno sejati.. https://t.co/1h8LiICmUo,Negative,0.9995001554489136
"Sejak jadi kerajaan, kita lihat PAS ini merupakan parti yang paling reaksioner, di mana mereka cuba mendoktrin masy https://t.co/dFNzqfNGgK",Negative,0.9993624687194824
"Kerajaan terpaling bangang, bodoh dan tak berhati perut. Kerajaan membela melayu islam abah cow",Negative,0.9993820190429688
AIDILADHA |Melaka Benarkan Aktiviti Ibadah Korban Melaka menerusi Jawatankuasa Fatwa Negeri membenarkan aktiviti ibadah korban dilaksanakan di negeri itu sempena Aidiladha bulan depan. Bagaimanapun tertakluk kepada SOP yang ditetapkan kerajaan. https://t.co/h0gKktjcot,Positive,0.9986050128936768
Riot jela putrajaya suruh letak jawatan. Taktahu malu punya kerajaan! Pukimak semua dah ikut SOP. Ada pulak member masuk kerja tak punctual punya setan masuk pukul 10. Sial Negara apa aku duduk babi. Rakyat lagi pandai dari menteri,Negative,0.9993844032287598
SARAWAK SUDAH 1JUTA LEBIH DAPAT VAKSIN..SABAH BARU 350K LEBIH..KERAJAAN GRS SABAH TIDURKAH? #kerajaanGRSSABAHGAGAL https://t.co/JhhGzRNirr,Negative,0.9027953743934631
Masyarakat Harus Mewaspadai Manuver dan Gerakan Politik Pegawai KPK Yang Tidak Lolos TWK Nusantara Kuat https://t.co/G4ggGNBCqi,Negative,0.9992440938949585
"Kalau Syed Saddiq umum gaji dia akan disalurkan untuk Muar, itu bukan brag. Itu dijadikan contoh. Maksudnya boleh je ahli politik potong gaji, salurkan ke rakyat. Kalau potong 50% pun masih ada gaji berpuluh-puluh ribu. PM Singapura pun potong gaji 3 bulan. Nak/tak nak je.",Negative,0.9995155334472656
"Kalau kerajaan nak sangat ambil tindakan kepada orang yang angkat white flag, ambil tindakan kat zuraidah dulu seba https://t.co/kfo9g2lEUC",Negative,0.8989077806472778
"Kerajaan tak efficient! Selangor pakat buka belaka. Kilang arak pakat buka habis. JOB, pejabat tanah, pos laju semu https://t.co/2b4pkhegrR",Negative,0.9981343150138855
Aku marah betul la kalau bab nk tolong pun main isu politik ni,Negative,0.9993199110031128
PH zaman hg la yg hapus kan GST ..bodo piangg betui ..okay yg ni pun salah satu taksuka SS ..yg lain boleh la,Negative,0.9992716908454895
see ? cant you see? dah dikata jangan beraya.. ko beraya jugak. salah kerajaan ke tu?,Negative,0.9993695020675659
Biasanya khabar angin (rumours) dlm dunia politik ni benar dan betul (sahih Bukhari Muslim). Tunggu dan lihat beber https://t.co/S2MXM3Ef7w,Negative,0.9995224475860596
"chibai masa umno nak tarik keluar, semua anak setan boleh pulak meeting tengah malam, pagi buta meeting tapi pulak https://t.co/AOm7Aq38hi",Negative,0.9994044303894043
468 kes bunuh diri dari Januari 2021 hingga Mei 2021. Salah satu bukti kerajaan gagal,Negative,0.9994240403175354
Harap harap kerajaan baru nanti dapat gantikan duit kwsp yang keluar itu hari,Negative,0.998192310333252
Kemudian kes makin naik. Ahli politik rilek salahkan pendatang asing. Masih gigih gambarkan diri pejuang negara. PR https://t.co/xge4Ut7ewN,Negative,0.9994734525680542
apa benda do kerajaan.. muar tu elok je yb bagi laptop dengan tab dekat situ,Negative,0.9993405342102051
Haramjaddah parti PAS.,Negative,0.9993584156036377
@hairigemok Kalau tak ikut burn tak bergerak sobat hari2 mahu makan sobat. Pala jimbet kerajaan,Negative,0.9991788864135742
"Penamatan Awal PKPD Kampung Kukut, Beaufort Sumber: Kenyataan Media Harian Kerajaan Negeri Sabah, 7 Julai 2021 #JaPenSabah #MenangBersama #LindungDiriLindungSemua https://t.co/is0VyVtnKE",Neutral,0.9667260050773621
Amirudin Shari berkata kerajaan negeri sudah memulakan rundingan dengan pihak pembekal untuk memperoleh 2.5 juta dos vaksin bagi Program SelVAX sejak Januari lalu. #FMTNews #AmirudinShari #SELVAX #Vaksin https://t.co/7RcQDqJ1rU,Positive,0.9996065497398376
@khalids @eddydaud Mungkin kah kilang kilang sah dan haram di Selangor beri political donations kepada parti kompon https://t.co/HI5fhQOQlQ,Negative,0.9958981871604919
PH bodoh,Negative,0.9985383749008179
Tekan jangan tak tekan tuan puan. Pedulikan mainan politik mereka! We need to take care of our own rice pot you kn https://t.co/uUXb3JnOWf,Negative,0.9993102550506592
Telegram dari@najibrazak Kerajaan baru sahaja umum PEMULIH. Tetapi semakin banyak perniagaan tutup. Semakin ramai https://t.co/bucqGOgyrq,Negative,0.999457061290741
@green_tea_bxtch @MuhammaddHanif Nama beliau Zamil bin Ibrahim. Salah seorang ahli politik di Negeri Kedah. Kini adalah ahli Umno.,Negative,0.9993689060211182
"UMNO TERUS WAKNAT, MELAKNAT RAKYAT MALAYSIAA",Negative,0.9993686676025391
bukan tak bersyukur tp sedih wehhh even m40 pun kenapa kerajaan taknk bg duit bantuan yg sepatutnyaaa. duit rakyat jugak kot.,Negative,0.9994053840637207
@harakahdailyHD Selangor nk ikut kepala dia sendiri. Mana pergi cai-cai PH selangor ni? Buta ka angka kt selangor n https://t.co/SywwRvyldX,Negative,0.9993258714675903
Pelekat itupun sudah membazir. Tak ada keperluan tampal kerana memang org tahu itu dari kerajaan @Duit rakyat untuk https://t.co/UAGLZW1WNV,Negative,0.9994010925292969
perkara biasa org atas suke atau pandai bodek .. cpt la naik kerja kerajaan ni,Negative,0.9994280934333801
Never ending story this. Tak kiralah siapa yang jadi kerajaan. Payah sungguh nak berubah. Asyik dengar puak ni saka https://t.co/frlVSXCOMW,Negative,0.9994030594825745
milenial bergerak dan bersatu hancurken kepala batu https://t.co/HNIgCIffMv,Negative,0.9161220192909241
Jawatan Kosong Kerajaan di Pejabat Setiausaha Kerajaan Negeri Pulau Pinang - 18 Julai 2021 https://t.co/FUixA4hrnY,Neutral,0.9969842433929443
@datukhensem Ni vaksin dibeli kerajaan sarawak? Dah masuk poket cdak geng jo ka?? Jobo bena HAHAHAHA,Negative,0.9993189573287964
Data sedia ada dah ada tapi biasalah politik.,Negative,0.9994285702705383
